type	latitude	longitude	altitude (m)	name	desc	m.data
W	35.919700000	-111.432500000	1334.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.923400000	-111.412900000	1292.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.904300000	-111.397100000	1281.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.901100000	-111.399100000	1277.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.891500000	-111.416900000	1295.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.874100000	-111.425600000	1325.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.877600000	-111.390400000	1291.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.877800000	-111.387100000	1292.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.875400000	-111.391900000	1282.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.871500000	-111.389300000	1280.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.870600000	-111.377200000	1265.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.866100000	-111.369000000	1268.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.860200000	-111.370200000	1264.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.857600000	-111.368200000	1266.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.833400000	-111.444200000	1382.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.838100000	-111.352500000	1267.5		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.818200000	-111.367600000	1293.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.816700000	-111.379400000	1322.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.816700000	-111.375300000	1317.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.792900000	-111.410700000	1345.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.794200000	-111.360100000	1326.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.789000000	-111.361200000	1317.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.778700000	-111.344800000	1306.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.776700000	-111.350700000	1316.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.768500000	-111.280400000	1301.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.759300000	-111.308300000	1292.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.761900000	-111.359600000	1329.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.764900000	-111.366300000	1333.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.769100000	-111.367500000	1340.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.757800000	-111.379200000	1328.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.750900000	-111.389400000	1337.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.752800000	-111.328000000	1293.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.720300000	-111.306200000	1299.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.715200000	-111.308100000	1284.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.714000000	-111.300300000	1287.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.706800000	-111.315100000	1310.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.715700000	-111.353100000	1367.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.712900000	-111.369600000	1396.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.677900000	-111.307400000	1311.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.671000000	-111.307500000	1315.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.668900000	-111.302300000	1331.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.648500000	-111.347600000	1342.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.654400000	-111.285300000	1340.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.650500000	-111.279400000	1325.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.646300000	-111.278200000	1318.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.640200000	-111.275900000	1312.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.641300000	-111.287300000	1319.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.643000000	-111.294600000	1338.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.640800000	-111.297600000	1333.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.645900000	-111.299100000	1329.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.649500000	-111.302400000	1331.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.555000000	-111.208900000	1381.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.531200000	-111.184900000	1432.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.530000000	-111.173200000	1425.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.532300000	-111.755100000	2048.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.088100000	-110.685200000	1470.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.017000000	-110.595500000	1494.5		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.093700000	-110.556800000	1606.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.118700000	-110.505900000	1615.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.033200000	-110.344900000	1589.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.005900000	-110.325600000	1611.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.016000000	-110.189300000	1606.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.027000000	-110.172300000	1589.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.307000000	-110.339900000	1796.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.299400000	-110.274400000	1801.5		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.316500000	-110.226400000	1762.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.329500000	-110.092300000	1690.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.341400000	-110.117900000	1881.0		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.362900000	-110.109700000	1735.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.371300000	-110.111500000	1747.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.383200000	-110.117200000	1814.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.370500000	-110.137700000	1780.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.389300000	-110.134900000	1806.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.405900000	-110.130500000	1865.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.397200000	-110.198300000	1866.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.391100000	-110.172200000	1849.9		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.422500000	-110.145400000	1897.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.423700000	-110.119700000	1891.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.378600000	-110.056300000	1734.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.394900000	-110.056000000	1747.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.423600000	-110.056900000	1771.4		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.456400000	-110.023600000	1880.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.540400000	-110.261600000	1860.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.532800000	-110.331000000	1979.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.513800000	-110.352800000	1864.2		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.500500000	-110.346100000	1867.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.491900000	-110.330700000	1874.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.454000000	-110.361900000	1917.8		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.468600000	-110.392100000	1829.3		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.623500000	-110.141700000	1880.1		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.626700000	-110.122600000	1890.7		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
W	35.613400000	-110.119600000	1865.6		<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>m.data</b></td><td></td></tr></table>	
